anzsic_class_code,anzsic_class_name,anzsic_group_code,year,non_employing,emp_1_4,emp_5_19,emp_20_199,emp_200plus,total_businesses,data_source
2122,Steel Pipe and Tube Manufacturing,212,2024,59.0,45.0,23.0,27.0,3.0,156.0,ABS 8165.0 DC02 Table 2
2131,Alumina Production,213,2024,9.0,7.0,3.0,0.0,3.0,22.0,ABS 8165.0 DC02 Table 2
2132,Aluminium Smelting,213,2024,9.0,18.0,9.0,3.0,3.0,42.0,ABS 8165.0 DC02 Table 2
2133,"Copper, Silver, Lead and Zinc Smelting and Refining",213,2024,16.0,13.0,7.0,6.0,3.0,45.0,ABS 8165.0 DC02 Table 2
2139,Other Basic Non-Ferrous Metal Manufacturing,213,2024,64.0,43.0,13.0,9.0,3.0,132.0,ABS 8165.0 DC02 Table 2
2141,Non-Ferrous Metal Casting,214,2024,18.0,12.0,18.0,3.0,0.0,51.0,ABS 8165.0 DC02 Table 2
2142,"Aluminium Rolling, Drawing, Extruding",214,2024,19.0,16.0,19.0,17.0,3.0,72.0,ABS 8165.0 DC02 Table 2
2149,Other Basic Non-Ferrous Metal Product Manufacturing,214,2024,13.0,22.0,17.0,16.0,0.0,69.0,ABS 8165.0 DC02 Table 2
2210,Iron and Steel Forging,221,2024,46.0,42.0,27.0,14.0,0.0,130.0,ABS 8165.0 DC02 Table 2
2221,Structural Steel Fabricating,222,2024,794.0,686.0,456.0,220.0,12.0,2168.0,ABS 8165.0 DC02 Table 2
2222,Prefabricated Metal Building Manufacturing,222,2024,808.0,639.0,277.0,79.0,4.0,1807.0,ABS 8165.0 DC02 Table 2
2223,Architectural Aluminium Product Manufacturing,222,2024,566.0,500.0,367.0,123.0,11.0,1567.0,ABS 8165.0 DC02 Table 2
2224,Metal Roof and Guttering Manufacturing (except Aluminium),222,2024,49.0,29.0,23.0,14.0,6.0,121.0,ABS 8165.0 DC02 Table 2
2229,Other Structural Metal Product Manufacturing,222,2024,646.0,500.0,308.0,98.0,5.0,1557.0,ABS 8165.0 DC02 Table 2
2231,"Boiler, Tank and Other Heavy Gauge Metal Container Manufacturing",223,2024,803.0,641.0,156.0,49.0,3.0,1651.0,ABS 8165.0 DC02 Table 2
2239,Other Metal Container Manufacturing,223,2024,96.0,59.0,37.0,22.0,5.0,219.0,ABS 8165.0 DC02 Table 2
2240,Sheet Metal Product Manufacturing (except Metal Structural and Container,224,2024,393.0,260.0,242.0,99.0,3.0,996.0,ABS 8165.0 DC02 Table 2
2291,Spring and Wire Product Manufacturing,229,2024,141.0,71.0,62.0,34.0,3.0,309.0,ABS 8165.0 DC02 Table 2
2292,"Nut, Bolt, Screw and Rivet Manufacturing",229,2024,45.0,31.0,27.0,16.0,0.0,121.0,ABS 8165.0 DC02 Table 2
2293,Metal Coating and Finishing,229,2024,524.0,421.0,382.0,117.0,0.0,1444.0,ABS 8165.0 DC02 Table 2
2299,Other Fabricated Metal Product Manufacturing n.e.c.,229,2024,2560.0,1551.0,585.0,174.0,8.0,4878.0,ABS 8165.0 DC02 Table 2
2311,Motor Vehicle Manufacturing,231,2024,172.0,75.0,45.0,26.0,5.0,323.0,ABS 8165.0 DC02 Table 2
2312,Motor Vehicle Body and Trailer Manufacturing,231,2024,647.0,371.0,315.0,181.0,12.0,1526.0,ABS 8165.0 DC02 Table 2
2313,Automotive Electrical Component Manufacturing,231,2024,290.0,128.0,56.0,23.0,3.0,499.0,ABS 8165.0 DC02 Table 2
2319,Other Motor Vehicle Parts Manufacturing,231,2024,555.0,302.0,179.0,92.0,9.0,1137.0,ABS 8165.0 DC02 Table 2
2391,Shipbuilding and Repair Services,239,2024,191.0,124.0,60.0,21.0,10.0,406.0,ABS 8165.0 DC02 Table 2
2392,Boatbuilding and Repair Services,239,2024,748.0,491.0,208.0,40.0,3.0,1490.0,ABS 8165.0 DC02 Table 2
2393,Railway Rolling Stock Manufacturing and Repair Services,239,2024,51.0,27.0,24.0,14.0,7.0,123.0,ABS 8165.0 DC02 Table 2
2394,Aircraft Manufacturing and Repair Services,239,2024,482.0,262.0,146.0,52.0,6.0,948.0,ABS 8165.0 DC02 Table 2
2399,Other Transport Equipment Manufacturing n.e.c.,239,2024,179.0,78.0,35.0,8.0,3.0,302.0,ABS 8165.0 DC02 Table 2
2411,"Photographic, Optical and Ophthalmic Equipment Manufacturing",241,2024,92.0,35.0,15.0,8.0,3.0,151.0,ABS 8165.0 DC02 Table 2
2412,Medical and Surgical Equipment Manufacturing,241,2024,879.0,624.0,239.0,75.0,6.0,1823.0,ABS 8165.0 DC02 Table 2
2419,Other Professional and Scientific Equipment Manufacturing,241,2024,352.0,228.0,122.0,65.0,4.0,771.0,ABS 8165.0 DC02 Table 2
2421,Computer and Electronic Office Equipment Manufacturing,242,2024,167.0,79.0,54.0,17.0,0.0,317.0,ABS 8165.0 DC02 Table 2
2422,Communication Equipment Manufacturing,242,2024,143.0,84.0,57.0,29.0,4.0,317.0,ABS 8165.0 DC02 Table 2
2429,Other Electronic Equipment Manufacturing,242,2024,286.0,164.0,77.0,44.0,5.0,576.0,ABS 8165.0 DC02 Table 2
2431,Electric Cable and Wire Manufacturing,243,2024,27.0,31.0,20.0,16.0,3.0,97.0,ABS 8165.0 DC02 Table 2
2432,Electric Lighting Equipment Manufacturing,243,2024,176.0,112.0,70.0,41.0,0.0,399.0,ABS 8165.0 DC02 Table 2
2439,Other Electrical Equipment Manufacturing,243,2024,456.0,257.0,173.0,89.0,9.0,984.0,ABS 8165.0 DC02 Table 2
2441,Whiteware Appliance Manufacturing,244,2024,61.0,30.0,20.0,6.0,0.0,118.0,ABS 8165.0 DC02 Table 2
2449,Other Domestic Appliance Manufacturing,244,2024,159.0,68.0,31.0,16.0,0.0,276.0,ABS 8165.0 DC02 Table 2
2451,Pump and Compressor Manufacturing,245,2024,58.0,37.0,53.0,37.0,0.0,186.0,ABS 8165.0 DC02 Table 2
2452,"Fixed Space Heating, Cooling and Ventilation Equipment Manufacturing",245,2024,168.0,103.0,70.0,35.0,4.0,380.0,ABS 8165.0 DC02 Table 2
2461,Agricultural Machinery and Equipment Manufacturing,246,2024,391.0,166.0,179.0,93.0,0.0,830.0,ABS 8165.0 DC02 Table 2
2462,Mining and Construction Machinery Manufacturing,246,2024,375.0,239.0,160.0,90.0,6.0,870.0,ABS 8165.0 DC02 Table 2
2463,Machine Tool and Parts Manufacturing,246,2024,769.0,502.0,307.0,87.0,3.0,1666.0,ABS 8165.0 DC02 Table 2
2469,Other Specialised Machinery and Equipment Manufacturing,246,2024,414.0,230.0,160.0,60.0,4.0,868.0,ABS 8165.0 DC02 Table 2
2491,Lifting and Material Handling Equipment Manufacturing,249,2024,189.0,145.0,126.0,64.0,3.0,527.0,ABS 8165.0 DC02 Table 2
2499,Other Machinery and Equipment Manufacturing n.e.c.,249,2024,336.0,231.0,155.0,90.0,3.0,815.0,ABS 8165.0 DC02 Table 2
2511,Wooden Furniture and Upholstered Seat Manufacturing,251,2024,2158.0,1338.0,645.0,122.0,3.0,4266.0,ABS 8165.0 DC02 Table 2
2512,Metal Furniture Manufacturing,251,2024,214.0,127.0,124.0,33.0,0.0,499.0,ABS 8165.0 DC02 Table 2
2513,Mattress Manufacturing,251,2024,23.0,12.0,21.0,8.0,4.0,68.0,ABS 8165.0 DC02 Table 2
2519,Other Furniture Manufacturing,251,2024,146.0,78.0,49.0,12.0,0.0,285.0,ABS 8165.0 DC02 Table 2
2591,Jewellery and Silverware Manufacturing,259,2024,976.0,355.0,102.0,13.0,0.0,1446.0,ABS 8165.0 DC02 Table 2
2592,"Toy, Sporting and Recreational Product Manufacturing",259,2024,591.0,228.0,96.0,26.0,0.0,941.0,ABS 8165.0 DC02 Table 2
2599,Other Manufacturing n.e.c.,259,2024,857.0,474.0,249.0,62.0,0.0,1642.0,ABS 8165.0 DC02 Table 2
2611,Fossil Fuel Electricity Generation,261,2024,58.0,16.0,9.0,19.0,8.0,110.0,ABS 8165.0 DC02 Table 2
2612,Hydro-Electricity Generation,261,2024,22.0,6.0,0.0,3.0,3.0,34.0,ABS 8165.0 DC02 Table 2
2619,Other Electricity Generation,261,2024,1268.0,241.0,73.0,42.0,3.0,1626.0,ABS 8165.0 DC02 Table 2
2620,Electricity Transmission,262,2024,32.0,12.0,4.0,0.0,4.0,53.0,ABS 8165.0 DC02 Table 2
2630,Electricity Distribution,263,2024,82.0,16.0,6.0,4.0,12.0,120.0,ABS 8165.0 DC02 Table 2
2640,On Selling Electricity and Electricity Market Operation,264,2024,186.0,54.0,22.0,31.0,9.0,302.0,ABS 8165.0 DC02 Table 2
2700,Gas Supply,270,2024,106.0,47.0,27.0,7.0,5.0,192.0,ABS 8165.0 DC02 Table 2
2811,Water Supply,281,2024,345.0,115.0,72.0,42.0,19.0,593.0,ABS 8165.0 DC02 Table 2
2812,Sewerage and Drainage Services,281,2024,99.0,65.0,25.0,5.0,0.0,195.0,ABS 8165.0 DC02 Table 2
2911,Solid Waste Collection Services,291,2024,1092.0,855.0,317.0,101.0,6.0,2371.0,ABS 8165.0 DC02 Table 2
2919,Other Waste Collection Services,291,2024,139.0,126.0,58.0,16.0,3.0,341.0,ABS 8165.0 DC02 Table 2
2921,Waste Treatment and Disposal Services,292,2024,397.0,253.0,127.0,47.0,3.0,825.0,ABS 8165.0 DC02 Table 2
2922,Waste Remediation and Materials Recovery Services,292,2024,1005.0,583.0,323.0,104.0,9.0,2024.0,ABS 8165.0 DC02 Table 2
3011,House Construction,301,2024,37328.0,20652.0,3903.0,551.0,26.0,62460.0,ABS 8165.0 DC02 Table 2
3019,Other Residential Building Construction,301,2024,21518.0,5643.0,1063.0,151.0,10.0,28385.0,ABS 8165.0 DC02 Table 2
3020,Non-Residential Building Construction,302,2024,11632.0,4404.0,1404.0,528.0,26.0,17994.0,ABS 8165.0 DC02 Table 2
3101,Road and Bridge Construction,310,2024,1094.0,820.0,346.0,232.0,22.0,2514.0,ABS 8165.0 DC02 Table 2
3109,Other Heavy and Civil Engineering Construction,310,2024,3929.0,2746.0,933.0,366.0,62.0,8036.0,ABS 8165.0 DC02 Table 2
3211,Land Development and Subdivision,321,2024,11588.0,862.0,149.0,62.0,3.0,12664.0,ABS 8165.0 DC02 Table 2
3212,Site Preparation Services,321,2024,11582.0,8170.0,1980.0,641.0,20.0,22393.0,ABS 8165.0 DC02 Table 2
3221,Concreting Services,322,2024,8548.0,5738.0,1444.0,239.0,4.0,15973.0,ABS 8165.0 DC02 Table 2
3222,Bricklaying Services,322,2024,6113.0,2931.0,490.0,64.0,0.0,9598.0,ABS 8165.0 DC02 Table 2
3223,Roofing Services,322,2024,2845.0,2456.0,799.0,93.0,0.0,6193.0,ABS 8165.0 DC02 Table 2
3224,Structural Steel Erection Services,322,2024,2551.0,1794.0,557.0,179.0,3.0,5083.0,ABS 8165.0 DC02 Table 2
3231,Plumbing Services,323,2024,14282.0,13178.0,2979.0,428.0,3.0,30870.0,ABS 8165.0 DC02 Table 2
3232,Electrical Services,323,2024,21087.0,21043.0,4540.0,832.0,22.0,47524.0,ABS 8165.0 DC02 Table 2
3233,Air Conditioning and Heating Services,323,2024,2951.0,3056.0,1025.0,222.0,7.0,7261.0,ABS 8165.0 DC02 Table 2
3234,Fire and Security Alarm Installation Services,323,2024,1675.0,1541.0,565.0,164.0,5.0,3950.0,ABS 8165.0 DC02 Table 2
3239,Other Building Installation Services,323,2024,3184.0,2240.0,590.0,131.0,6.0,6151.0,ABS 8165.0 DC02 Table 2
3241,Plastering and Ceiling Services,324,2024,11304.0,4630.0,554.0,61.0,0.0,16550.0,ABS 8165.0 DC02 Table 2
3242,Carpentry Services,324,2024,32887.0,17219.0,2504.0,319.0,6.0,52935.0,ABS 8165.0 DC02 Table 2
3243,Tiling and Carpeting Services,324,2024,13395.0,6128.0,504.0,40.0,0.0,20067.0,ABS 8165.0 DC02 Table 2
3244,Painting and Decorating Services,324,2024,16060.0,6777.0,861.0,86.0,0.0,23785.0,ABS 8165.0 DC02 Table 2
3245,Glazing Services,324,2024,1886.0,1481.0,453.0,76.0,0.0,3896.0,ABS 8165.0 DC02 Table 2
3291,Landscape Construction Services,329,2024,10494.0,6418.0,1683.0,272.0,0.0,18868.0,ABS 8165.0 DC02 Table 2
3292,Hire of Construction Machinery with Operator,329,2024,1127.0,688.0,249.0,92.0,3.0,2159.0,ABS 8165.0 DC02 Table 2
3299,Other Construction Services n.e.c.,329,2024,19010.0,6766.0,1452.0,386.0,14.0,27628.0,ABS 8165.0 DC02 Table 2
3311,Wool Wholesaling,331,2024,73.0,44.0,27.0,4.0,0.0,148.0,ABS 8165.0 DC02 Table 2
3312,Cereal Grain Wholesaling,331,2024,167.0,81.0,49.0,32.0,0.0,331.0,ABS 8165.0 DC02 Table 2
3319,Other Agricultural Product Wholesaling,331,2024,2143.0,894.0,599.0,186.0,9.0,3831.0,ABS 8165.0 DC02 Table 2
3321,Petroleum Product Wholesaling,332,2024,352.0,161.0,114.0,57.0,11.0,695.0,ABS 8165.0 DC02 Table 2
3322,Metal and Mineral Wholesaling,332,2024,745.0,429.0,315.0,99.0,8.0,1596.0,ABS 8165.0 DC02 Table 2
3323,Industrial and Agricultural Chemical Product Wholesaling,332,2024,1143.0,722.0,329.0,139.0,7.0,2340.0,ABS 8165.0 DC02 Table 2
3331,Timber Wholesaling,333,2024,408.0,229.0,168.0,76.0,4.0,885.0,ABS 8165.0 DC02 Table 2
3332,Plumbing Goods Wholesaling,333,2024,312.0,214.0,155.0,63.0,6.0,750.0,ABS 8165.0 DC02 Table 2
3339,Other Hardware Goods Wholesaling,333,2024,2311.0,1574.0,939.0,327.0,18.0,5169.0,ABS 8165.0 DC02 Table 2
3411,Agricultural and Construction Machinery Wholesaling,341,2024,780.0,488.0,378.0,146.0,18.0,1810.0,ABS 8165.0 DC02 Table 2
3419,Other Specialised Industrial Machinery and Equipment Wholesaling,341,2024,961.0,748.0,407.0,164.0,20.0,2300.0,ABS 8165.0 DC02 Table 2
3491,Professional and Scientific Goods Wholesaling,349,2024,1047.0,733.0,390.0,180.0,29.0,2379.0,ABS 8165.0 DC02 Table 2
3492,Computer and Computer Peripheral Wholesaling,349,2024,573.0,353.0,177.0,108.0,10.0,1221.0,ABS 8165.0 DC02 Table 2
3493,Telecommunication Goods Wholesaling,349,2024,390.0,284.0,112.0,52.0,5.0,843.0,ABS 8165.0 DC02 Table 2
3494,Other Electrical and Electronic Goods Wholesaling,349,2024,1923.0,1334.0,758.0,315.0,32.0,4362.0,ABS 8165.0 DC02 Table 2
3499,Other Machinery and Equipment Wholesaling n.e.c.,349,2024,864.0,644.0,499.0,177.0,4.0,2188.0,ABS 8165.0 DC02 Table 2
3501,Car Wholesaling,350,2024,726.0,297.0,71.0,31.0,11.0,1136.0,ABS 8165.0 DC02 Table 2
3502,Commercial Vehicle Wholesaling,350,2024,125.0,68.0,38.0,29.0,9.0,269.0,ABS 8165.0 DC02 Table 2
3503,Trailer and Other Motor Vehicle Wholesaling,350,2024,90.0,54.0,35.0,18.0,0.0,198.0,ABS 8165.0 DC02 Table 2
3504,Motor Vehicle New Parts Wholesaling,350,2024,1069.0,790.0,431.0,164.0,16.0,2470.0,ABS 8165.0 DC02 Table 2
3505,Motor Vehicle Dismantling and Used Parts Wholesaling,350,2024,841.0,564.0,204.0,18.0,0.0,1627.0,ABS 8165.0 DC02 Table 2
3601,General Line Grocery Wholesaling,360,2024,292.0,225.0,120.0,57.0,7.0,701.0,ABS 8165.0 DC02 Table 2
3602,"Meat, Poultry and Smallgoods Wholesaling",360,2024,489.0,397.0,277.0,132.0,6.0,1301.0,ABS 8165.0 DC02 Table 2
3603,Dairy Produce Wholesaling,360,2024,260.0,147.0,94.0,45.0,0.0,547.0,ABS 8165.0 DC02 Table 2
3604,Fish and Seafood Wholesaling,360,2024,355.0,248.0,147.0,64.0,3.0,816.0,ABS 8165.0 DC02 Table 2
3605,Fruit and Vegetable Wholesaling,360,2024,607.0,380.0,330.0,151.0,10.0,1478.0,ABS 8165.0 DC02 Table 2
3606,Liquor and Tobacco Product Wholesaling,360,2024,1345.0,628.0,205.0,78.0,4.0,2260.0,ABS 8165.0 DC02 Table 2
3609,Other Grocery Wholesaling,360,2024,2594.0,1514.0,839.0,363.0,19.0,5329.0,ABS 8165.0 DC02 Table 2
3711,Textile Product Wholesaling,371,2024,577.0,357.0,174.0,49.0,0.0,1157.0,ABS 8165.0 DC02 Table 2
3712,Clothing and Footwear Wholesaling,371,2024,1481.0,801.0,380.0,173.0,16.0,2851.0,ABS 8165.0 DC02 Table 2
3720,Pharmaceutical and Toiletry Goods Wholesaling,372,2024,1396.0,770.0,378.0,157.0,32.0,2733.0,ABS 8165.0 DC02 Table 2
3731,Furniture and Floor Covering Wholesaling,373,2024,868.0,591.0,296.0,98.0,3.0,1855.0,ABS 8165.0 DC02 Table 2
3732,Jewellery and Watch Wholesaling,373,2024,638.0,299.0,86.0,25.0,3.0,1049.0,ABS 8165.0 DC02 Table 2
3733,Kitchen and Diningware Wholesaling,373,2024,768.0,409.0,153.0,49.0,0.0,1380.0,ABS 8165.0 DC02 Table 2
3734,Toy and Sporting Goods Wholesaling,373,2024,766.0,406.0,209.0,68.0,3.0,1452.0,ABS 8165.0 DC02 Table 2
3735,Book and Magazine Wholesaling,373,2024,166.0,59.0,31.0,20.0,0.0,277.0,ABS 8165.0 DC02 Table 2
3736,Paper Product Wholesaling,373,2024,438.0,288.0,158.0,55.0,8.0,947.0,ABS 8165.0 DC02 Table 2
3739,Other Goods Wholesaling n.e.c.,373,2024,2269.0,1202.0,656.0,193.0,5.0,4325.0,ABS 8165.0 DC02 Table 2
3800,Commission-Based Wholesaling,380,2024,9562.0,4424.0,821.0,177.0,10.0,14994.0,ABS 8165.0 DC02 Table 2
3911,Car Retailing,391,2024,2442.0,1358.0,431.0,587.0,47.0,4865.0,ABS 8165.0 DC02 Table 2
3912,Motor Cycle Retailing,391,2024,233.0,180.0,150.0,29.0,0.0,593.0,ABS 8165.0 DC02 Table 2
3913,Trailer and Other Motor Vehicle Retailing,391,2024,241.0,149.0,108.0,47.0,0.0,545.0,ABS 8165.0 DC02 Table 2
3921,Motor Vehicle Parts Retailing,392,2024,1186.0,1097.0,473.0,67.0,4.0,2827.0,ABS 8165.0 DC02 Table 2
3922,Tyre Retailing,392,2024,575.0,751.0,778.0,69.0,0.0,2173.0,ABS 8165.0 DC02 Table 2
4000,Fuel Retailing,400,2024,1102.0,1217.0,1331.0,234.0,11.0,3895.0,ABS 8165.0 DC02 Table 2
4110,Supermarket and Grocery Stores,411,2024,3309.0,3452.0,1864.0,982.0,40.0,9647.0,ABS 8165.0 DC02 Table 2
4121,"Fresh Meat, Fish and Poultry Retailing",412,2024,1032.0,1738.0,1118.0,156.0,0.0,4045.0,ABS 8165.0 DC02 Table 2
4122,Fruit and Vegetable Retailing,412,2024,944.0,624.0,480.0,212.0,9.0,2269.0,ABS 8165.0 DC02 Table 2
4123,Liquor Retailing,412,2024,910.0,905.0,511.0,118.0,5.0,2449.0,ABS 8165.0 DC02 Table 2
4129,Other Specialised Food Retailing,412,2024,3252.0,2368.0,1232.0,248.0,8.0,7108.0,ABS 8165.0 DC02 Table 2
4211,Furniture Retailing,421,2024,1392.0,1341.0,724.0,121.0,11.0,3589.0,ABS 8165.0 DC02 Table 2
4212,Floor Coverings Retailing,421,2024,650.0,870.0,453.0,35.0,0.0,2008.0,ABS 8165.0 DC02 Table 2
4213,Houseware Retailing,421,2024,882.0,624.0,259.0,28.0,8.0,1801.0,ABS 8165.0 DC02 Table 2
4214,Manchester and Other Textile Goods Retailing,421,2024,693.0,483.0,153.0,15.0,6.0,1350.0,ABS 8165.0 DC02 Table 2
4221,"Electrical, Electronic and Gas Appliance Retailing",422,2024,1829.0,1528.0,1191.0,267.0,9.0,4824.0,ABS 8165.0 DC02 Table 2
4222,Computer and Computer Peripheral Retailing,422,2024,1478.0,969.0,280.0,78.0,5.0,2810.0,ABS 8165.0 DC02 Table 2
4229,Other Electrical and Electronic Goods Retailing,422,2024,840.0,640.0,234.0,37.0,0.0,1753.0,ABS 8165.0 DC02 Table 2
4231,Hardware and Building Supplies Retailing,423,2024,2222.0,2081.0,1371.0,251.0,4.0,5929.0,ABS 8165.0 DC02 Table 2
4232,Garden Supplies Retailing,423,2024,1138.0,701.0,500.0,106.0,3.0,2448.0,ABS 8165.0 DC02 Table 2
4241,Sport and Camping Equipment Retailing,424,2024,1823.0,1326.0,740.0,102.0,5.0,3996.0,ABS 8165.0 DC02 Table 2
4242,Entertainment Media Retailing,424,2024,389.0,169.0,64.0,10.0,3.0,634.0,ABS 8165.0 DC02 Table 2
4243,Toy and Game Retailing,424,2024,1002.0,527.0,169.0,25.0,3.0,1726.0,ABS 8165.0 DC02 Table 2
4244,Newspaper and Book Retailing,424,2024,1024.0,1276.0,719.0,53.0,6.0,3078.0,ABS 8165.0 DC02 Table 2
4245,Marine Equipment Retailing,424,2024,391.0,299.0,183.0,16.0,0.0,889.0,ABS 8165.0 DC02 Table 2
4251,Clothing Retailing,425,2024,8093.0,4568.0,1644.0,328.0,82.0,14715.0,ABS 8165.0 DC02 Table 2
4252,Footwear Retailing,425,2024,499.0,370.0,214.0,68.0,16.0,1167.0,ABS 8165.0 DC02 Table 2
4253,Watch and Jewellery Retailing,425,2024,1340.0,1019.0,330.0,62.0,11.0,2762.0,ABS 8165.0 DC02 Table 2
4259,Other Personal Accessory Retailing,425,2024,408.0,204.0,66.0,18.0,3.0,699.0,ABS 8165.0 DC02 Table 2
4260,Department Stores,426,2024,63.0,57.0,42.0,12.0,7.0,181.0,ABS 8165.0 DC02 Table 2
4271,"Pharmaceutical, Cosmetic and Toiletry Goods Retailing",427,2024,2766.0,1699.0,3051.0,1296.0,19.0,8831.0,ABS 8165.0 DC02 Table 2
4272,Stationery Goods Retailing,427,2024,384.0,277.0,126.0,24.0,3.0,813.0,ABS 8165.0 DC02 Table 2
4273,Antique and Used Goods Retailing,427,2024,1402.0,650.0,168.0,44.0,4.0,2268.0,ABS 8165.0 DC02 Table 2
4274,Flower Retailing,427,2024,1315.0,1099.0,352.0,35.0,0.0,2802.0,ABS 8165.0 DC02 Table 2
4279,Other Store-Based Retailing n.e.c.,427,2024,7741.0,5083.0,2300.0,285.0,21.0,15430.0,ABS 8165.0 DC02 Table 2
4310,Non-Store Retailing,431,2024,17589.0,5331.0,1260.0,240.0,13.0,24433.0,ABS 8165.0 DC02 Table 2
4320,Retail Commission-Based Buying and/or Selling,432,2024,3771.0,1363.0,248.0,49.0,0.0,5433.0,ABS 8165.0 DC02 Table 2
4400,Accommodation,440,2024,6917.0,3568.0,2494.0,1019.0,96.0,14094.0,ABS 8165.0 DC02 Table 2
4511,Cafes and Restaurants,451,2024,11962.0,20080.0,18348.0,5115.0,184.0,55689.0,ABS 8165.0 DC02 Table 2
4512,Takeaway Food Services,451,2024,8996.0,9914.0,5774.0,1475.0,97.0,26256.0,ABS 8165.0 DC02 Table 2
4513,Catering Services,451,2024,2480.0,1424.0,803.0,301.0,27.0,5035.0,ABS 8165.0 DC02 Table 2
4520,"Pubs, Taverns and Bars",452,2024,1933.0,1346.0,1964.0,1685.0,30.0,6958.0,ABS 8165.0 DC02 Table 2
4530,Clubs (Hospitality),453,2024,778.0,882.0,992.0,827.0,45.0,3524.0,ABS 8165.0 DC02 Table 2
4610,Road Freight Transport,461,2024,37312.0,20673.0,3785.0,1064.0,78.0,62912.0,ABS 8165.0 DC02 Table 2
4621,Interurban and Rural Bus Transport,462,2024,298.0,173.0,89.0,69.0,6.0,635.0,ABS 8165.0 DC02 Table 2
4622,Urban Bus Transport (Including Tramway),462,2024,949.0,643.0,230.0,111.0,26.0,1959.0,ABS 8165.0 DC02 Table 2
4623,Taxi and Other Road Transport,462,2024,33697.0,998.0,164.0,60.0,5.0,34924.0,ABS 8165.0 DC02 Table 2
4710,Rail Freight Transport,471,2024,21.0,10.0,4.0,7.0,7.0,49.0,ABS 8165.0 DC02 Table 2
4720,Rail Passenger Transport,472,2024,19.0,8.0,0.0,4.0,8.0,40.0,ABS 8165.0 DC02 Table 2
4810,Water Freight Transport,481,2024,219.0,95.0,31.0,20.0,7.0,372.0,ABS 8165.0 DC02 Table 2
4820,Water Passenger Transport,482,2024,198.0,81.0,29.0,20.0,8.0,336.0,ABS 8165.0 DC02 Table 2
4900,Air and Space Transport,490,2024,957.0,285.0,143.0,68.0,15.0,1468.0,ABS 8165.0 DC02 Table 2
5010,Scenic and Sightseeing Transport,501,2024,1546.0,653.0,287.0,120.0,4.0,2610.0,ABS 8165.0 DC02 Table 2
5021,Pipeline Transport,502,2024,43.0,22.0,3.0,5.0,3.0,75.0,ABS 8165.0 DC02 Table 2
5029,Other Transport n.e.c.,502,2024,662.0,189.0,25.0,12.0,3.0,891.0,ABS 8165.0 DC02 Table 2
5101,Postal Services,510,2024,2552.0,2125.0,471.0,54.0,3.0,5205.0,ABS 8165.0 DC02 Table 2
5102,Courier Pick-up and Delivery Services,510,2024,48373.0,5172.0,538.0,231.0,8.0,54322.0,ABS 8165.0 DC02 Table 2
5211,Stevedoring Services,521,2024,63.0,24.0,15.0,16.0,0.0,119.0,ABS 8165.0 DC02 Table 2
5212,Port and Water Transport Terminal Operations,521,2024,71.0,38.0,19.0,29.0,14.0,171.0,ABS 8165.0 DC02 Table 2
5219,Other Water Transport Support Services,521,2024,536.0,186.0,90.0,57.0,10.0,879.0,ABS 8165.0 DC02 Table 2
5220,Airport Operations and Other Air Transport Support Services,522,2024,472.0,246.0,66.0,41.0,12.0,837.0,ABS 8165.0 DC02 Table 2
5291,Customs Agency Services,529,2024,301.0,223.0,89.0,37.0,0.0,650.0,ABS 8165.0 DC02 Table 2
5292,Freight Forwarding Services,529,2024,431.0,427.0,154.0,91.0,23.0,1126.0,ABS 8165.0 DC02 Table 2
5299,Other Transport Support Services n.e.c.,529,2024,64008.0,1305.0,200.0,58.0,7.0,65578.0,ABS 8165.0 DC02 Table 2
5301,Grain Storage Services,530,2024,64.0,24.0,13.0,12.0,3.0,116.0,ABS 8165.0 DC02 Table 2
5309,Other Warehousing and Storage Services,530,2024,1271.0,426.0,200.0,113.0,11.0,2021.0,ABS 8165.0 DC02 Table 2
5411,Newspaper Publishing,541,2024,97.0,78.0,76.0,24.0,4.0,279.0,ABS 8165.0 DC02 Table 2
5412,Magazine and Other Periodical Publishing,541,2024,293.0,201.0,71.0,27.0,3.0,594.0,ABS 8165.0 DC02 Table 2
5413,Book Publishing,541,2024,612.0,186.0,59.0,29.0,6.0,892.0,ABS 8165.0 DC02 Table 2
5414,Directory and Mailing List Publishing,541,2024,31.0,12.0,6.0,0.0,3.0,50.0,ABS 8165.0 DC02 Table 2
5419,"Other Publishing (except Software, Music and Internet)",541,2024,109.0,43.0,14.0,5.0,0.0,171.0,ABS 8165.0 DC02 Table 2
5420,Software Publishing,542,2024,782.0,337.0,125.0,48.0,20.0,1312.0,ABS 8165.0 DC02 Table 2
5511,Motion Picture and Video Production,551,2024,5311.0,2248.0,437.0,196.0,30.0,8222.0,ABS 8165.0 DC02 Table 2
5512,Motion Picture and Video Distribution,551,2024,142.0,50.0,21.0,9.0,4.0,226.0,ABS 8165.0 DC02 Table 2
5513,Motion Picture Exhibition,551,2024,176.0,69.0,73.0,51.0,5.0,374.0,ABS 8165.0 DC02 Table 2
5514,Post-production Services and Other Motion Picture and Video Activities,551,2024,740.0,259.0,62.0,23.0,0.0,1086.0,ABS 8165.0 DC02 Table 2
5521,Music Publishing,552,2024,125.0,53.0,17.0,3.0,0.0,199.0,ABS 8165.0 DC02 Table 2
5522,Music and Other Sound Recording Activities,552,2024,1217.0,483.0,76.0,29.0,0.0,1805.0,ABS 8165.0 DC02 Table 2
